File Name,AST Similarity,Cosine TF-IDF Similarity,CodeBERT Semantic Similarity,CodeT5 Semantic Similarity,Node Overlap Similarity,Edge Overlap Similarity,CFG Similarity,Data Flow Similarity,Token Edit Similarity,Path Jaccard Similarity,Rabin Karp Similarity,NCD Similarity,MinHash Similarity,Dice Trigram Similarity,Execution Trace Similarity,CodeBLEU Score,Weisfeiler-Lehman Similarity,Jaro-Winkler Similarity,LCS Similarity,N-gram Token Similarity,clone_type
Gpt_false_pair_111.c,1.0,1.0,0.9979669,0.9776757,0.142857143,0.0,0.775390892,0.82663793,1.0,1.0,1.0,0.134328358,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1110.c,1.0,1.0,0.99999976,0.9999998,0.14893617,0.0,0.562906292,0.845058838,1.0,1.0,1.0,0.063492063,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1111.c,1.0,1.0,0.9999999,0.99999994,0.14893617,0.0,0.685934493,0.8992842,1.0,1.0,1.0,0.072727273,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1112.c,1.0,1.0,0.99999976,0.9999998,0.14893617,0.0,0.79804299,0.540650591,1.0,1.0,1.0,0.063492063,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1113.c,1.0,1.0,0.99999994,1.0,0.14893617,0.0,0.777412224,0.679054474,1.0,1.0,1.0,0.06779661,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1114.c,1.0,1.0,0.99999976,0.9999998,0.14893617,0.0,0.886161387,0.83995129,1.0,1.0,1.0,0.063492063,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1115.c,1.0,1.0,1.0,1.0,0.127272727,0.0,0.629218158,0.8678359,1.0,1.0,1.0,0.06779661,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1116.c,1.0,1.0,0.9997548,0.98917985,0.128205128,0.024390244,0.684608005,0.872159338,1.0,1.0,1.0,0.108108108,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1117.c,1.0,1.0,0.9997548,0.98917985,0.128205128,0.0,0.509308169,0.534584403,1.0,1.0,1.0,0.108108108,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1118.c,1.0,1.0,0.9997548,0.98917985,0.128205128,0.0,0.899862795,0.7967791,1.0,1.0,1.0,0.108108108,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1119.c,1.0,1.0,0.9997548,0.98917985,0.128205128,0.0,0.61629954,0.805360349,1.0,1.0,1.0,0.108108108,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_112.c,1.423791822,1.0,0.99571323,0.9488207,0.209302326,0.0,0.896595994,0.801075101,0.941176471,0.0,0.4375,0.149253731,0.6,1.333333333,0,0.470588235,0.538461538,0.981118881,0.941176471,0.777777778,type12
Gpt_false_pair_1120.c,1.0,1.0,0.9997548,0.98917985,0.128205128,0.0,0.566377824,0.797146303,1.0,1.0,1.0,0.108108108,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1121.c,1.0,1.0,0.9997548,0.98917985,0.128205128,0.0,0.589500433,0.643076779,1.0,1.0,1.0,0.108108108,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1122.c,1.0,1.0,0.9997548,0.98917985,0.128205128,0.0,0.699227376,0.661383597,1.0,1.0,1.0,0.108108108,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1123.c,1.0,1.0,0.9997548,0.98917985,0.128205128,0.0,0.750694167,0.675564067,1.0,1.0,1.0,0.108108108,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1124.c,1.0,1.0,0.9974253,0.9393217,0.128205128,0.024390244,0.552122375,0.707198057,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1125.c,1.0,1.0,0.9974253,0.9393217,0.128205128,0.0,0.540878339,0.871809802,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1126.c,1.0,1.0,0.99801165,0.9145741,0.151515152,0.028571429,0.604865085,0.68392461,1.0,1.0,1.0,0.138888889,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1127.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.0625,0.55634746,0.575434614,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1128.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.0,0.647029271,0.68961594,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1129.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.0,0.640414457,0.70512139,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_113.c,1.423791822,1.0,0.9956903,0.9557319,0.209302326,0.0,0.637022513,0.55139031,0.941176471,0.0,0.470588235,0.149253731,0.6,1.333333333,0,0.470588235,0.538461538,0.981118881,0.941176471,0.777777778,type12
Gpt_false_pair_1130.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.03030303,0.57198119,0.602754247,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1131.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.0,0.66265245,0.66660409,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1132.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.0,0.539164164,0.739251522,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1133.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.0,0.574240918,0.885300717,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1134.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.0,0.86355523,0.667795783,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1135.c,1.0,1.0,0.99717104,0.9390134,0.161290323,0.03030303,0.637041934,0.74437463,1.0,1.0,1.0,0.151515152,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1136.c,1.0,1.0,0.9995885,0.9909591,0.161290323,0.0,0.661820236,0.691737088,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1137.c,1.0,1.0,0.9997783,0.9886384,0.135135135,0.0,0.838439409,0.883031325,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1138.c,1.0,1.0,0.9997783,0.9886384,0.135135135,0.0,0.563959438,0.767626885,1.0,1.0,1.0,0.125,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1139.c,1.423791822,1.0,0.9959239,0.9301118,0.209302326,0.0,0.830759352,0.711461538,0.941176471,0.0,0.470588235,0.204545455,0.6,1.333333333,0,0.470588235,0.538461538,0.97032967,0.941176471,0.777777778,type12
Gpt_false_pair_114.c,1.0,1.0,0.9998112,0.9921357,0.132075472,0.0,0.516352435,0.510667644,1.0,1.0,1.0,0.074074074,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1140.c,1.423791822,1.0,0.99650186,0.9320891,0.209302326,0.0,0.541998347,0.766581237,0.941176471,0.0,0.470588235,0.266666667,0.6,1.333333333,0,0.470588235,0.538461538,0.97032967,0.941176471,0.777777778,type12
Gpt_false_pair_1141.c,1.0,1.0,0.99939334,0.988309,0.142857143,0.0,0.539375623,0.809463799,1.0,1.0,1.0,0.159090909,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1142.c,1.0,1.0,0.99939364,0.9880714,0.142857143,0.0,0.848155044,0.744195916,1.0,1.0,1.0,0.155555556,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1143.c,1.0,1.0,0.9975894,0.9805879,0.104477612,0.0,0.760379367,0.79395965,1.0,1.0,1.0,0.169491525,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1144.c,1.0,1.0,0.99953383,0.99043745,0.161290323,0.03030303,0.874223351,0.509478586,1.0,1.0,1.0,0.117647059,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1145.c,1.0,1.0,0.99953383,0.99043745,0.161290323,0.0,0.550685187,0.730249605,1.0,1.0,1.0,0.117647059,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1146.c,1.0,1.0,0.9996769,0.9914958,0.135135135,0.025641026,0.532063402,0.86829422,1.0,1.0,1.0,0.113636364,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1147.c,1.0,1.0,0.9996769,0.9914958,0.135135135,0.025641026,0.85082487,0.753532746,1.0,1.0,1.0,0.113636364,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1148.c,1.0,1.0,0.9996769,0.9914958,0.135135135,0.0,0.892796059,0.690810828,1.0,1.0,1.0,0.113636364,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1149.c,1.0,1.0,0.9996769,0.9914958,0.135135135,0.0,0.581099996,0.675994044,1.0,1.0,1.0,0.113636364,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_115.c,1.0,1.0,0.9985124,0.97819424,0.132075472,0.0,0.803320161,0.685790588,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1150.c,1.0,1.0,0.9996769,0.9914958,0.135135135,0.0,0.866693724,0.784281925,1.0,1.0,1.0,0.113636364,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1151.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.771859932,0.508013629,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1152.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.7993564,0.632372359,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1153.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.718668502,0.839514007,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1154.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.610512043,0.811705679,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1155.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.565989795,0.569912201,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1156.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.606392245,0.75026085,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1157.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.027027027,0.728812982,0.59535807,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1158.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.563701783,0.860144565,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1159.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.879591122,0.717716373,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_116.c,1.0,1.0,0.9985124,0.97819424,0.132075472,0.0,0.739531308,0.834736136,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1160.c,1.0,1.0,0.9997494,0.9876044,0.142857143,0.0,0.688533881,0.538090202,1.0,1.0,1.0,0.111111111,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1161.c,1.0,1.0,1.0,1.0000002,0.161290323,0.0,0.588616226,0.588291512,1.0,1.0,1.0,0.096774194,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1162.c,1.0,1.0,1.0,1.0000002,0.161290323,0.0,0.70042373,0.642711456,1.0,1.0,1.0,0.096774194,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1163.c,1.0,1.0,1.0,1.0000002,0.161290323,0.0,0.615926525,0.712900821,1.0,1.0,1.0,0.096774194,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1164.c,1.0,1.0,1.0,1.0000002,0.161290323,0.0,0.610271598,0.748238254,1.0,1.0,1.0,0.096774194,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1165.c,1.0,1.0,1.0,1.0000002,0.161290323,0.0,0.58633862,0.883294311,1.0,1.0,1.0,0.096774194,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1166.c,1.0,1.0,1.0,1.0000002,0.161290323,0.03030303,0.848016823,0.637485816,1.0,1.0,1.0,0.096774194,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1167.c,1.0,1.0,1.0,1.0000002,0.161290323,0.0,0.83647238,0.52078401,1.0,1.0,1.0,0.096774194,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1168.c,1.0,1.0,0.99826825,0.950408,0.151515152,0.028571429,0.593550794,0.852392679,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1169.c,1.0,1.0,0.99826825,0.950408,0.151515152,0.028571429,0.586981099,0.810653698,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_117.c,1.0,1.0,0.9998112,0.9921357,0.132075472,0.0,0.820521388,0.860886286,1.0,1.0,1.0,0.074074074,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1170.c,1.0,1.0,0.99826825,0.950408,0.151515152,0.058823529,0.874145706,0.553640943,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1171.c,1.0,1.0,0.99826825,0.950408,0.151515152,0.0,0.627738359,0.696454891,1.0,1.0,1.0,0.131578947,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1172.c,1.0,1.0,0.99989855,0.99524266,0.115384615,0.0,0.787500364,0.655914637,1.0,1.0,1.0,0.068493151,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1173.c,1.0,1.0,0.99989855,0.99524266,0.137254902,0.0,0.846651815,0.6887074,1.0,1.0,1.0,0.068493151,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1174.c,1.0,1.0,0.99989855,0.99524266,0.115384615,0.018181818,0.512116823,0.789764449,1.0,1.0,1.0,0.068493151,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1175.c,1.0,1.0,0.9998788,0.9955561,0.137254902,0.0,0.64763916,0.570744785,1.0,1.0,1.0,0.068493151,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1176.c,1.0,1.0,0.9998788,0.9955561,0.137254902,0.0,0.604430674,0.719691054,1.0,1.0,1.0,0.068493151,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1177.c,1.0,1.0,0.9998788,0.9955561,0.137254902,0.0,0.750700841,0.774310992,1.0,1.0,1.0,0.068493151,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1178.c,1.0,1.0,0.9998788,0.9955561,0.115384615,0.018181818,0.859021552,0.696445345,1.0,1.0,1.0,0.068493151,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1179.c,1.305019305,1.0,0.9942346,0.8296517,0.147058824,0.0,0.697124399,0.668551057,0.909090909,0.0,0.166666667,0.256410256,0.6,1.0,0,0.454545455,0.347826087,0.960869565,0.909090909,0.636363636,type12
Gpt_false_pair_118.c,1.0,1.0,0.9998112,0.9921357,0.132075472,0.0,0.830585744,0.747368686,1.0,1.0,1.0,0.074074074,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1180.c,1.305019305,1.0,0.9893268,0.9430569,0.147058824,0.0,0.707746503,0.554357372,0.909090909,0.0,0.166666667,0.277777778,0.6,1.0,0,0.454545455,0.347826087,0.958461538,0.909090909,0.636363636,type12
Gpt_false_pair_1181.c,1.0,1.0,0.9989055,0.97696906,0.135135135,0.025641026,0.73501689,0.774738692,1.0,1.0,1.0,0.139534884,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1182.c,1.0,1.0,0.998948,0.9721813,0.135135135,0.0,0.722698945,0.681364381,1.0,1.0,1.0,0.146341463,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1183.c,1.0,1.0,0.9988296,0.96802306,0.135135135,0.0,0.734501591,0.602572468,1.0,1.0,1.0,0.153846154,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1184.c,1.0,1.0,0.99854505,0.98166156,0.135135135,0.0,0.793379994,0.671594282,1.0,1.0,1.0,0.157894737,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1185.c,1.0,1.0,0.9989125,0.98172617,0.135135135,0.0,0.511202722,0.73546953,1.0,1.0,1.0,0.166666667,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1186.c,1.0,1.0,0.9989552,0.9856672,0.135135135,0.0,0.842846916,0.66096281,1.0,1.0,1.0,0.153846154,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1187.c,1.0,1.0,0.99971193,0.9922414,0.135135135,0.0,0.793874652,0.707320769,1.0,1.0,1.0,0.1,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1188.c,1.305019305,1.0,0.99189115,0.9091818,0.147058824,0.0,0.732016507,0.662633732,0.909090909,0.0,0.166666667,0.181818182,0.724137931,1.0,0,0.454545455,0.347826087,0.966666667,0.909090909,0.636363636,type12
Gpt_false_pair_1189.c,1.0,1.0,0.99420595,0.9535583,0.11627907,0.0,0.527114725,0.554773489,1.0,1.0,1.0,0.225,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_119.c,1.0,1.0,0.9985124,0.97819424,0.132075472,0.0,0.501414913,0.675604357,1.0,1.0,1.0,0.090909091,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1190.c,1.0,1.0,0.99420595,0.9535583,0.11627907,0.0,0.607496562,0.768816867,1.0,1.0,1.0,0.225,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1191.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.022222222,0.607058753,0.73682618,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1192.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.022222222,0.555394969,0.667649088,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1193.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.0,0.669849522,0.507347619,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1194.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.0,0.73921685,0.538737051,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1195.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.0,0.759180406,0.803619648,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1196.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.0,0.584638242,0.744053509,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1197.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.0,0.654297982,0.638318387,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1198.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.0,0.587695543,0.578159457,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1199.c,1.0,1.0,0.99973994,0.97937036,0.11627907,0.0,0.831610223,0.630653908,1.0,1.0,1.0,0.097560976,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_12.c,1.0,1.0,1.0000001,0.99999994,0.128205128,0.0,0.511741775,0.688399023,1.0,1.0,1.0,0.090909091,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_120.c,1.0,1.0,0.9998112,0.9921357,0.132075472,0.0,0.880873077,0.839517359,1.0,1.0,1.0,0.074074074,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1200.c,1.0,1.0,1.0,0.9999999,0.128205128,0.05,0.773032724,0.895385429,1.0,1.0,1.0,0.083333333,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1201.c,1.0,1.0,1.0,0.9999999,0.128205128,0.0,0.597903502,0.82871433,1.0,1.0,1.0,0.083333333,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1202.c,1.0,1.0,0.9999999,1.0,0.128205128,0.05,0.576784626,0.603809544,1.0,1.0,1.0,0.081081081,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1203.c,1.0,1.0,0.9999999,1.0,0.128205128,0.0,0.892928373,0.613052721,1.0,1.0,1.0,0.081081081,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1204.c,1.0,1.0,0.9999999,1.0,0.128205128,0.0,0.601112148,0.600549294,1.0,1.0,1.0,0.081081081,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1205.c,1.0,1.0,0.9999999,1.0,0.128205128,0.0,0.770307861,0.51408379,1.0,1.0,1.0,0.081081081,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1206.c,1.0,1.0,0.9999999,1.0,0.128205128,0.0,0.695976977,0.67145221,1.0,1.0,1.0,0.081081081,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1207.c,1.376744186,1.0,0.99472255,0.90981483,0.172413793,0.0,0.796890392,0.83445628,0.9,0.0,0.090909091,0.184210526,0.6,0.909090909,0,0.45,0.35,0.958461538,0.9,0.636363636,type12
Gpt_false_pair_1208.c,1.376744186,1.0,0.99472255,0.90981483,0.172413793,0.0,0.536276702,0.845525541,0.9,0.0,0.090909091,0.184210526,0.6,0.909090909,0,0.45,0.35,0.958461538,0.9,0.636363636,type12
Gpt_false_pair_1209.c,1.376744186,1.0,0.99472255,0.90981483,0.172413793,0.0,0.578115545,0.514888006,0.9,0.0,0.090909091,0.184210526,0.6,0.909090909,0,0.45,0.35,0.958461538,0.9,0.636363636,type12
Gpt_false_pair_121.c,1.0,1.0,0.9998112,0.9921357,0.132075472,0.0,0.533486626,0.690812054,1.0,1.0,1.0,0.074074074,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1210.c,1.0,1.0,0.99970925,0.99268746,0.151515152,0.0,0.617095637,0.503354655,1.0,1.0,1.0,0.102564103,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1211.c,1.376744186,1.0,0.99472255,0.90981483,0.172413793,0.0,0.829987424,0.625770864,0.9,0.0,0.090909091,0.184210526,0.6,0.909090909,0,0.45,0.35,0.958461538,0.9,0.636363636,type12
Gpt_false_pair_1212.c,1.376744186,1.0,0.99472255,0.90981483,0.172413793,0.0,0.828418312,0.535096573,0.9,0.0,0.090909091,0.184210526,0.6,0.909090909,0,0.45,0.35,0.958461538,0.9,0.636363636,type12
Gpt_false_pair_1213.c,1.376744186,1.0,0.99472255,0.90981483,0.172413793,0.0,0.772974163,0.783064185,0.9,0.0,0.090909091,0.184210526,0.6,0.909090909,0,0.45,0.35,0.958461538,0.9,0.636363636,type12
Gpt_false_pair_1214.c,1.0,1.0,0.99748945,0.9415533,0.151515152,0.0,0.856213057,0.555919075,1.0,1.0,1.0,0.102564103,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1215.c,1.376744186,1.0,0.99472255,0.90981483,0.172413793,0.0,0.736557816,0.71075171,0.9,0.0,0.090909091,0.184210526,0.6,0.909090909,0,0.45,0.35,0.958461538,0.9,0.636363636,type12
Gpt_false_pair_1216.c,1.0,1.0,0.9999999,0.9999999,0.130434783,0.0,0.70988796,0.551378537,1.0,1.0,1.0,0.0625,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1217.c,1.0,1.0,0.9999998,1.0,0.135135135,0.0,0.722976851,0.845312056,1.0,1.0,1.0,0.0625,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1218.c,1.397212544,1.0,0.99445593,0.9209261,0.2,0.0,0.771597171,0.583229752,0.944444444,0.0,0.473684211,0.255813953,0.869158879,1.368421053,0,0.472222222,0.555555556,0.970967742,0.944444444,0.789473684,type12
Gpt_false_pair_1219.c,1.397212544,1.0,0.995389,0.95658654,0.2,0.019607843,0.607546467,0.762306031,0.944444444,0.0,0.473684211,0.23255814,0.869158879,1.368421053,0,0.472222222,0.555555556,0.970967742,0.944444444,0.789473684,type12
Gpt_false_pair_122.c,1.0,1.0,0.9998112,0.9921357,0.132075472,0.01754386,0.581403337,0.651977912,1.0,1.0,1.0,0.074074074,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1220.c,1.397212544,1.0,0.99445593,0.9209261,0.2,0.0,0.729268455,0.742519741,0.944444444,0.0,0.473684211,0.255813953,0.869158879,1.368421053,0,0.472222222,0.555555556,0.970967742,0.944444444,0.789473684,type12
Gpt_false_pair_1221.c,1.397212544,1.0,0.99445593,0.9209261,0.2,0.0,0.844236211,0.567458397,0.944444444,0.0,0.473684211,0.255813953,0.869158879,1.368421053,0,0.472222222,0.555555556,0.970967742,0.944444444,0.789473684,type12
